13001001 ΑΔΑΜ, ΑΔΑΜ ΑΔΑΜ
13001001 Σήθ, Σήθ Σήθ
13001001 Ἐνώς, Ἐνώς Ἐνώς
13001002 Καινάν, Καινάν Καινάν
13001002 Μαλελεήλ, Μαλελεήλ Μαλελεήλ
13001002 Ἰάρεδ, Ἰάρεδ Ἰάρεδ
13001003 Ἑνώχ, Ἑνώχ Ἑνώχ
13001003 Μαθθουσάλα, Μαθθουσάλα Μαθθουσάλα
13001003 Λάμεχ, Λάμεχ Λάμεχ
13001004 Νῶε. Νῶε Νῶε
13001004 υἱοὶ υἱοὶ υἱοί
13001004 Νῶε· Νῶε Νῶε
13001004 Σήμ, Σήμ Σήμ
13001004 Χάμ, Χάμ Χάμ
13001004 Ἰάφεθ. Ἰάφεθ Ἰάφεθ
13001005 Υἱοὶ Υἱοὶ Υἱοί
13001005 Ἰάφεθ· Ἰάφεθ Ἰάφεθ
13001005 Γάμερ, Γάμερ Γάμερ
13001005 Μαγώγ, Μαγώγ Μαγώγ
13001005 Μαδάιμ, Μαδάιμ Μαδάιμ
13001005 Ἰωυάν, Ἰωυάν Ἰωυάν
13001005 Ἐλεισά, Ἐλεισά Ἐλεισά
13001005 Θοβέλ, Θοβέλ Θοβέλ
13001005 Μόσοχ Μόσοχ Μόσοχ
13001005 καὶ καὶ καί
13001005 Θειράς. Θειράς Θειράς
13001006 καὶ καὶ καί
13001006 υἱοὶ υἱοὶ υἱοί
13001006 Γάμερ· Γάμερ Γάμερ
13001006 Ἀσχανὰζ Ἀσχανὰζ Ἀσχανάζ
13001006 καὶ καὶ καί
13001006 Ἐρειφὰθ Ἐρειφὰθ Ἐρειφάθ
13001006 καὶ καὶ καί
13001006 Θοργαμά. Θοργαμά Θοργαμά
13001007 καὶ καὶ καί
13001007 υἱοὶ υἱοὶ υἱοί
13001007 Ἰωυάν· Ἰωυάν Ἰωυάν
13001007 Ἐλεισὰ Ἐλεισὰ Ἐλεισά
13001007 καὶ καὶ καί
13001007 Θαρσείς, Θαρσείς Θαρσείς
13001007 Κίτιοι Κίτιοι Κίτιοι
13001007 καὶ καὶ καί
13001007 Ῥόδιοι. Ῥόδιοι Ῥόδιοι
13001008 Καὶ Καὶ Καί
13001008 υἱοὶ υἱοὶ υἱοί
13001008 Χάμ· Χάμ Χάμ
13001008 Χοὺς Χοὺς Χούς
13001008 καὶ καὶ καί
13001008 Μεστράιμ, Μεστράιμ Μεστράιμ
13001008 Φοὺδ Φοὺδ Φούδ
13001008 καὶ καὶ καί
13001008 Χανάαν. Χανάαν Χανάαν
13001009 καὶ καὶ καί
13001009 υἱοὶ υἱοὶ υἱοί
13001009 Χούς· Χούς Χούς
13001009 Σαβὰτ Σαβὰτ Σαβάτ
13001009 καὶ καὶ καί
13001009 Εὑειλὰτ Εὑειλὰτ Εὑειλάτ
13001009 καὶ καὶ καί
13001009 Σαβατὰ Σαβατὰ Σαβατά
13001009 καὶ καὶ καί
13001009 Ῥεγμὰ Ῥεγμὰ Ῥεγμά
13001009 καὶ καὶ καί
13001009 Σεβεκαθά. Σεβεκαθά Σεβεκαθά
13001009 καὶ καὶ καί
13001009 υἱοὶ υἱοὶ υἱοί
13001009 Ῥεγμά· Ῥεγμά Ῥεγμά
13001009 Σαβὰν Σαβὰν Σαβάν
13001009 καὶ καὶ καί
13001009 Ἰουδαδάν. Ἰουδαδάν Ἰουδαδάν
13001010 καὶ καὶ καί
