04001001 ΚΑΙ ΚΑΙ ΚΑΙ
04001001 ἐλάλησεν ἐλάλησεν ἐλάλησεν
04001001 Κύριος Κύριος Κύριος
04001001 πρὸς πρὸς πρός
04001001 Μωυσῆν Μωυσῆν Μωυσῆν
04001001 ἐν ἐν ἐν
04001001 τῇ τῇ τῇ
04001001 ἐρήμῳ ἐρήμῳ ἐρήμῳ
04001001 τῇ τῇ τῇ
04001001 Σεινά, Σεινά Σεινά
04001001 ἐν ἐν ἐν
04001001 τῇ τῇ τῇ
04001001 σκηνῇ σκηνῇ σκηνῇ
04001001 τοῦ τοῦ τοῦ
04001001 μαρτυρίου, μαρτυρίου μαρτυρίου
04001001 ἐν ἐν ἐν
04001001 μιᾷ μιᾷ μιᾷ
04001001 τοῦ τοῦ τοῦ
04001001 μηνὸς μηνὸς μηνός
04001001 τοῦ τοῦ τοῦ
04001001 δευτέρου δευτέρου δευτέρου
04001001 ἔτους ἔτους ἔτους
04001001 δευτέρου δευτέρου δευτέρου
04001001 ἐξελθόντων ἐξελθόντων ἐξελθόντων
04001001 αὐτῶν αὐτῶν αὐτῶν
04001001 ἐκ ἐκ ἐκ
04001001 γῆς γῆς γῆς
04001001 Αἰγύπτου, Αἰγύπτου Αἰγύπτου
04001001 λέγων λέγων λέγων
04001002 Λάβετε Λάβετε Λάβετε
04001002 ἀρχὴν ἀρχὴν ἀρχήν
04001002 πάσης πάσης πάσης
04001002 συναγωγῆς συναγωγῆς συναγωγῆς
04001002 Ἰσραὴλ Ἰσραὴλ Ἰσραήλ
04001002 κατὰ κατὰ κατά
04001002 συγγενίας, συγγενίας συγγενίας
04001002 κατ’ κατ’ κατά
04001002 οἴκους οἴκους οἴκους
04001002 πατριῶν, πατριῶν πατριῶν
04001002 κατὰ κατὰ κατά
04001002 ἀριθμὸν ἀριθμὸν ἀριθμόν
04001002 ἐξ ἐξ ἐκ
04001002 ὀνόματος, ὀνόματος ὀνόματος
04001002 κατὰ κατὰ κατά
04001002 κεφαλὴν κεφαλὴν κεφαλήν
04001002 αὐτῶν· αὐτῶν αὐτῶν
04001003 πᾶς πᾶς πᾶς
04001003 ἄρσην ἄρσην ἄρσην
04001003 ἀπὸ ἀπὸ ἀπό
04001003 εἰκοσαετοῦς εἰκοσαετοῦς εἰκοσαετοῦς
04001003 καὶ καὶ καί
04001003 ἐπάνω, ἐπάνω ἐπάνω
04001003 πᾶς πᾶς πᾶς
04001003 ὁ ὁ ὁ
04001003 ἐκπορευόμενος ἐκπορευόμενος ἐκπορευόμενος
04001003 ἐν ἐν ἐν
04001003 δυνάμει δυνάμει δυνάμει
04001003 Ἰσραήλ, Ἰσραήλ Ἰσραήλ
04001003 ἐπισκέψασθε ἐπισκέψασθε ἐπισκέψασθε
04001003 αὐτοὺς αὐτοὺς αὐτούς
04001003 σὺν σὺν σύν
04001003 δυνάμει δυνάμει δυνάμει
04001003 αὐτῶν· αὐτῶν αὐτῶν
04001003 σὺ σὺ σύ
04001003 καὶ καὶ καί
04001003 Ἀαρὼν Ἀαρὼν Ἀαρών
04001003 ἐπισκέψασθε ἐπισκέψασθε ἐπισκέψασθε
04001003 αὐτούς. αὐτούς αὐτούς
04001004 καὶ καὶ καί
04001004 μεθ’ μεθ’ μετά
04001004 ὑμῶν ὑμῶν ὑμῶν
04001004 ἔσονται ἔσονται ἔσονται
04001004 ἕκαστος ἕκαστος ἕκαστος
04001004 κατὰ κατὰ κατά
04001004 φυλὴν φυλὴν φυλήν
04001004 ἑκάστου ἑκάστου ἑκάστου
04001004 ἀρχόντων· ἀρχόντων ἀρχόντων
04001004 καὶ καὶ καί
04001004 κατ’ κατ’ κατά
04001004 οἴκους οἴκους οἴκους
04001004 πατριῶν πατριῶν πατριῶν
04001004 ἔσονται. ἔσονται ἔσονται
04001005 καὶ καὶ καί
04001005 ταῦτα ταῦτα ταῦτα
04001005 τὰ τὰ τά
04001005 ὀνόματα ὀνόματα ὀνόματα
04001005 τῶν τῶν τῶν
04001005 ἀνδρῶν ἀνδρῶν ἀνδρῶν
04001005 οἵτινες οἵτινες οἵτινες
04001005 παραστήσονται παραστήσονται παραστήσονται
04001005 μεθ’ μεθ’ μετά
04001005 ὑμῶν· ὑμῶν ὑμῶν
04001005 τῶν τῶν τῶν
04001005 υἱῶν υἱῶν υἱῶν
