11001001 ΚΑΙ ΚΑΙ ΚΑΙ
11001001 ὁ ὁ ὁ
11001001 βασιλεὺς βασιλεὺς βασιλεύς
11001001 Δαυεὶδ Δαυεὶδ Δαυείδ
11001001 πρεσβύτερος πρεσβύτερος πρεσβύτερος
11001001 προβεβηκὼς προβεβηκὼς προβεβηκώς
11001001 ἡμέραις, ἡμέραις ἡμέραις
11001001 καὶ καὶ καί
11001001 περιέβαλλον περιέβαλλον περιέβαλλον
11001001 αὐτὸν αὐτὸν αὐτόν
11001001 ἱματίοις, ἱματίοις ἱματίοις
11001001 καὶ καὶ καί
11001001 οὐκ οὐκ οὐ
11001001 ἐθερμαίνετο. ἐθερμαίνετο ἐθερμαίνετο
11001002 καὶ καὶ καί
11001002 εἶπον εἶπον εἶπον
11001002 οἱ οἱ οἱ
11001002 παῖδες παῖδες παῖδες
11001002 αὐτοῦ αὐτοῦ αὐτοῦ
11001002 Ζητησάτωσαν Ζητησάτωσαν Ζητησάτωσαν
11001002 τῷ τῷ τῷ
11001002 βασιλεῖ βασιλεῖ βασιλεῖ
11001002 παρθένον παρθένον παρθένον
11001002 νεάνιδα, νεάνιδα νεάνιδα
11001002 καὶ καὶ καί
11001002 παραστήσεται παραστήσεται παραστήσεται
11001002 τῷ τῷ τῷ
11001002 βασιλεῖ βασιλεῖ βασιλεῖ
11001002 καὶ καὶ καί
11001002 ἔσται ἔσται ἔσται
11001002 αὐτὸν αὐτὸν αὐτόν
11001002 θάλπουσα θάλπουσα θάλπουσα
11001002 καὶ καὶ καί
11001002 κοιμηθήσεται κοιμηθήσεται κοιμηθήσεται
11001002 μετ’ μετ’ μετά
11001002 αὐτοῦ, αὐτοῦ αὐτοῦ
11001002 καὶ καὶ καί
11001002 θερμανθήσεται θερμανθήσεται θερμανθήσεται
11001002 ὁ ὁ ὁ
11001002 κύριός κύριός κύριός
11001002 μου μου μου
11001002 ὁ ὁ ὁ
11001002 βασιλεύς. βασιλεύς βασιλεύς
11001003 καὶ καὶ καί
11001003 ἐζήτησαν ἐζήτησαν ἐζήτησαν
11001003 νεάνιδα νεάνιδα νεάνιδα
11001003 καλὴν καλὴν καλήν
11001003 ἐκ ἐκ ἐκ
11001003 παντὸς παντὸς παντός
11001003 ὁρίου ὁρίου ὁρίου
11001003 Ἰσραήλ· Ἰσραήλ Ἰσραήλ
11001003 καὶ καὶ καί
11001003 εὗρον εὗρον εὗρον
11001003 τὴν τὴν τήν
11001003 Ἀβεισὰ Ἀβεισὰ Ἀβεισά
11001003 τὴν τὴν τήν
11001003 Σωμανεῖτιν, Σωμανεῖτιν Σωμανεῖτιν
11001003 καὶ καὶ καί
11001003 ἤνεγκαν ἤνεγκαν ἤνεγκαν
11001003 αὐτὴν αὐτὴν αὐτήν
11001003 πρὸς πρὸς πρός
11001003 τὸν τὸν τόν
11001003 βασιλέα. βασιλέα βασιλέα
11001004 καὶ καὶ καί
11001004 ἡ ἡ ἡ
11001004 νεᾶνις νεᾶνις νεᾶνις
11001004 καλὴ καλὴ καλή
11001004 ἕως ἕως ἕως
11001004 σφόδρα· σφόδρα σφόδρα
11001004 καὶ καὶ καί
11001004 ἦν ἦν ἦν
11001004 θάλπουσα θάλπουσα θάλπουσα
11001004 τὸν τὸν τόν
11001004 βασιλέα βασιλέα βασιλέα
11001004 καὶ καὶ καί
11001004 ἐλειτούργει ἐλειτούργει ἐλειτούργει
11001004 αὐτῷ, αὐτῷ αὐτῷ
11001004 καὶ καὶ καί
11001004 ὁ ὁ ὁ
11001004 βασιλεὺς βασιλεὺς βασιλεύς
11001004 οὐκ οὐκ οὐ
11001004 ἔγνω ἔγνω ἔγνω
11001004 αὐτήν. αὐτήν αὐτήν
11001005 καὶ καὶ καί
11001005 Ἀδωνείας Ἀδωνείας Ἀδωνείας
11001005 υἱὸς υἱὸς υἱός
11001005 Ἁγγεὶθ Ἁγγεὶθ Ἁγγείθ
11001005 ἐπῄρετο ἐπῄρετο ἐπῄρετο
11001005 λέγων λέγων λέγων
11001005 Ἐγὼ Ἐγὼ Ἐγώ
11001005 βασιλεύσω· βασιλεύσω βασιλεύσω
11001005 καὶ καὶ καί
11001005 ἐποίησεν ἐποίησεν ἐποίησεν
11001005 ἑαυτῷ ἑαυτῷ ἑαυτῷ
11001005 ἅρματα ἅρματα ἅρματα
11001005 καὶ καὶ καί
11001005 ἱππεῖς ἱππεῖς ἱππεῖς
11001005 καὶ καὶ καί
11001005 πεντήκοντα πεντήκοντα πεντήκοντα
11001005 ἄνδρας ἄνδρας ἄνδρας
11001005 παρατρέχειν παρατρέχειν παρατρέχειν
11001005 ἔμπροσθεν ἔμπροσθεν ἔμπροσθεν
11001005 αὐτοῦ. αὐτοῦ αὐτοῦ
11001006 καὶ καὶ καί
11001006 οὐκ οὐκ οὐ
11001006 ἀπεκώλυσεν ἀπεκώλυσεν ἀπεκώλυσεν
11001006 αὐτὸν αὐτὸν αὐτόν
11001006 ὁ ὁ ὁ
11001006 πατὴρ πατὴρ πατήρ
11001006 αὐτοῦ αὐτοῦ αὐτοῦ
11001006 οὐδέποτε οὐδέποτε οὐδέποτε
11001006 λέγων λέγων λέγων
11001006 Διὰ Διὰ Διά
11001006 τί τί τί
11001006 σὺ σὺ σύ
11001006 ἐποίησας; ἐποίησας ἐποίησας
11001006 καὶ καὶ καί
11001006 γε γε γε
11001006 αὐτὸς αὐτὸς αὐτός
11001006 ὡραῖος ὡραῖος ὡραῖος
11001006 τῇ τῇ τῇ
11001006 ὄψει ὄψει ὄψει
11001006 σφόδρα, σφόδρα σφόδρα
11001006 καὶ καὶ καί
11001006 αὐτὸν αὐτὸν αὐτόν
11001006 ἔτεκεν ἔτεκεν ἔτεκεν
11001006 ὀπίσω ὀπίσω ὀπίσω
11001006 Ἀβεσσαλώμ. Ἀβεσσαλώμ Ἀβεσσαλώμ
11001007 καὶ καὶ καί
11001007 ἐγένοντο ἐγένοντο ἐγένοντο
11001007 οἱ οἱ οἱ
11001007 λόγοι λόγοι λόγοι
11001007 αὐτοῦ αὐτοῦ αὐτοῦ
11001007 μετὰ μετὰ μετά
11001007 Ἰωὰβ Ἰωὰβ Ἰωάβ
11001007 τοῦ τοῦ τοῦ
11001007 υἱοῦ υἱοῦ υἱοῦ
11001007 Σαρουίας Σαρουίας Σαρουίας
11001007 καὶ καὶ καί
11001007 μετὰ μετὰ μετά
11001007 Ἀβιαθὰρ Ἀβιαθὰρ Ἀβιαθάρ
11001007 τοῦ τοῦ τοῦ
11001007 ἱερέως, ἱερέως ἱερέως
11001007 καὶ καὶ καί
11001007 ἐβοήθουν ἐβοήθουν ἐβοήθουν
11001007 ὀπίσω ὀπίσω ὀπίσω
11001007 Ἀδωνειού. Ἀδωνειού Ἀδωνειού
11001008 καὶ καὶ καί
11001008 Σαδὼκ Σαδὼκ Σαδώκ
11001008 ὁ ὁ ὁ
11001008 ἱερεὺς ἱερεὺς ἱερεύς
11001008 καὶ καὶ καί
11001008 Βαναίας Βαναίας Βαναίας
11001008 υἱὸς υἱὸς υἱός
11001008 Ἰωδᾶε Ἰωδᾶε Ἰωδᾶε
11001008 καὶ καὶ καί
11001008 Ναθὰν Ναθὰν Ναθάν
11001008 ὁ ὁ ὁ
11001008 προφήτης προφήτης προφήτης
11001008 καὶ καὶ καί
11001008 Σεμεεὶ Σεμεεὶ Σεμεεί
11001008 καὶ καὶ καί
11001008 Ῥησεὶ Ῥησεὶ Ῥησεί
11001008 καὶ καὶ καί
11001008 υἱοὶ υἱοὶ υἱοί
11001008 δυνατοὶ δυνατοὶ δυνατοί
11001008 τοῦ τοῦ τοῦ
11001008 Δαυεὶδ Δαυεὶδ Δαυείδ
11001008 οὐκ οὐκ οὐ
11001008 ἦσαν ἦσαν ἦσαν
11001008 ὀπίσω ὀπίσω ὀπίσω
11001008 Ἀδωνειού. Ἀδωνειού Ἀδωνειού
11001009 καὶ καὶ καί
11001009 ἐθυσίασεν ἐθυσίασεν ἐθυσίασεν
11001009 Ἀδωνειοὺ Ἀδωνειοὺ Ἀδωνειού
11001009 πρόβατα πρόβατα πρόβατα
11001009 καὶ καὶ καί
11001009 μόσχους μόσχους μόσχους
11001009 καὶ καὶ καί
11001009 ἄρνας ἄρνας ἄρνας
11001009 μετὰ μετὰ μετά
11001009 Αἰθὴ Αἰθὴ Αἰθή
11001009 τοῦ τοῦ τοῦ
11001009 Ζωελεθεὶ Ζωελεθεὶ Ζωελεθεί
11001009 ὃς ὃς ὅς
11001009 ἦν ἦν ἦν
11001009 ἐχόμενα ἐχόμενα ἐχόμενα
11001009 τῆς τῆς τῆς
11001009 Ῥωγήλ, Ῥωγήλ Ῥωγήλ
11001009 καὶ καὶ καί
11001009 ἐκάλεσεν ἐκάλεσεν ἐκάλεσεν
11001009 τοὺς τοὺς τούς
11001009 ἀδελφοὺς ἀδελφοὺς ἀδελφούς
11001009 αὐτοῦ αὐτοῦ αὐτοῦ
11001009 καὶ καὶ καί
11001009 τοὺς τοὺς τούς
11001009 ἁδροὺς ἁδροὺς ἁδρούς
11001009 Ἰούδα, Ἰούδα Ἰούδα
11001009 παῖδας παῖδας παῖδας
11001009 τοῦ τοῦ τοῦ
11001009 βασιλέως· βασιλέως βασιλέως
11001010 καὶ καὶ καί
11001010 τὸν τὸν τόν
11001010 Ναθὰν Ναθὰν Ναθάν
11001010 τὸν τὸν τόν
11001010 προφήτην προφήτην προφήτην
11001010 καὶ καὶ καί
11001010 Βαναίαν Βαναίαν Βαναίαν
11001010 καὶ καὶ καί
11001010 τοὺς τοὺς τούς
11001010 δυνατοὺς δυνατοὺς δυνατούς
11001010 καὶ καὶ καί
11001010 τὸν τὸν τόν
11001010 Σαλωμὼν Σαλωμὼν Σαλωμών
11001010 ἀδελφὸν ἀδελφὸν ἀδελφόν
11001010 αὐτοῦ αὐτοῦ αὐτοῦ
11001010 οὐκ οὐκ οὐ
11001010 ἐκάλεσεν. ἐκάλεσεν ἐκάλεσεν
11001011 καὶ καὶ καί
11001011 εἶπεν εἶπεν εἶπεν
11001011 Ναθὰν Ναθὰν Ναθάν
11001011 πρὸς πρὸς πρός
11001011 Βηρσάβεε Βηρσάβεε Βηρσάβεε
11001011 μητέρα μητέρα μητέρα
11001011 Σαλωμὼν Σαλωμὼν Σαλωμών
11001011 λέγων λέγων λέγων
11001011 Οὐκ Οὐκ Οὐκ
11001011 ἤκουσας ἤκουσας ἤκουσας
11001011 ὅτι ὅτι ὅτι
11001011 ἐβασίλευσεν ἐβασίλευσεν ἐβασίλευσεν
11001011 Ἀδωνείας Ἀδωνείας Ἀδωνείας
11001011 υἱὸς υἱὸς υἱός
11001011 Ἁγγείθ, Ἁγγείθ Ἁγγείθ
11001011 καὶ καὶ καί
11001011 ὁ ὁ ὁ
11001011 κύριος κύριος κύριος
11001011 ἡμῶν ἡμῶν ἡμῶν
11001011 Δαυεὶδ Δαυεὶδ Δαυείδ
11001011 οὐκ οὐκ οὐ
11001011 ἔγνω; ἔγνω ἔγνω
11001012 καὶ καὶ καί
11001012 νῦν νῦν νῦν
11001012 δεῦρο δεῦρο δεῦρο
11001012 συμβουλεύσω συμβουλεύσω συμβουλεύσω
11001012 σοι σοι σοι
11001012 δὴ δὴ δή
11001012 συμβουλίαν, συμβουλίαν συμβουλίαν
11001012 καὶ καὶ καί
11001012 ἐξελοῦ ἐξελοῦ ἐξελοῦ
11001012 τὴν τὴν τήν
11001012 ψυχήν ψυχήν ψυχήν
11001012 σου σου σου
11001012 καὶ καὶ καί
11001012 τὴν τὴν τήν
11001012 ψυχὴν ψυχὴν ψυχήν
11001012 τοῦ τοῦ τοῦ
11001012 υἱοῦ υἱοῦ υἱοῦ
11001012 σου σου σου
11001012 Σαλωμών. Σαλωμών Σαλωμών
11001013 δεῦρο δεῦρο δεῦρο
11001013 εἴσελθε εἴσελθε εἴσελθε
11001013 πρὸς πρὸς πρός
11001013 τὸν τὸν τόν
11001013 βασιλέα βασιλέα βασιλέα
11001013 Δαυεὶδ Δαυεὶδ Δαυείδ
11001013 καὶ καὶ καί
11001013 ἐρεῖς ἐρεῖς ἐρεῖς
11001013 πρὸς πρὸς πρός
11001013 αὐτὸν αὐτὸν αὐτόν
11001013 λέγουσα λέγουσα λέγουσα
11001013 Οὐχὶ Οὐχὶ Οὐχί
11001013 σύ, σύ σύ
11001013 κύριέ κύριέ κύριέ
11001013 μου μου μου
11001013 βασιλεῦ, βασιλεῦ βασιλεῦ
11001013 ὤμοσας ὤμοσας ὤμοσας
11001013 τῇ τῇ τῇ
11001013 δούλῃ δούλῃ δούλῃ
11001013 σου σου σου
11001013 λέγων λέγων λέγων
11001013 ὅτι ὅτι ὅτι
11001013 Ὁ Ὁ Ὁ
11001013 υἱός υἱός υἱός
11001013 σου σου σου
11001013 Σαλωμὼν Σαλωμὼν Σαλωμών
11001013 βασιλεύσει βασιλεύσει βασιλεύσει
11001013 μετ’ μετ’ μετά
11001013 ἐμέ, ἐμέ ἐμέ
11001013 καὶ καὶ καί
11001013 αὐτὸς αὐτὸς αὐτός
11001013 καθιεῖται καθιεῖται καθιεῖται
11001013 ἐπὶ ἐπὶ ἐπί
11001013 τοῦ τοῦ τοῦ
11001013 θρόνου θρόνου θρόνου
11001013 μου; μου μου
11001013 καὶ καὶ καί
11001013 τί τί τί
11001013 ὅτι ὅτι ὅτι
11001013 ἐβασίλευσεν ἐβασίλευσεν ἐβασίλευσεν
11001013 Ἀδωνείας; Ἀδωνείας Ἀδωνείας
11001014 καὶ καὶ καί
11001014 ἰδοὺ ἰδοὺ ἰδού
11001014 ἔτι ἔτι ἔτι
11001014 λαλούσης λαλούσης λαλούσης
11001014 σου σου σου
11001014 ἐκεῖ ἐκεῖ ἐκεῖ
11001014 μετὰ μετὰ μετά
11001014 τοῦ τοῦ τοῦ
11001014 βασιλέως βασιλέως βασιλέως
11001014 καὶ καὶ καί
11001014 ἐγὼ ἐγὼ ἐγώ
11001014 εἰσελεύσομαι εἰσελεύσομαι εἰσελεύσομαι
11001014 ὀπίσω ὀπίσω ὀπίσω
11001014 καὶ καὶ καί
11001014 πληρώσω πληρώσω πληρώσω
11001014 τοὺς τοὺς τούς
11001014 λόγους λόγους λόγους
11001014 σου. σου σου
11001015 καὶ καὶ καί
11001015 εἰσῆλθεν εἰσῆλθεν εἰσῆλθεν
11001015 Βηρσάβεε Βηρσάβεε Βηρσάβεε
11001015 πρὸς πρὸς πρός
11001015 τὸν τὸν τόν
11001015 βασιλέα βασιλέα βασιλέα
11001015 εἰς εἰς εἰς
11001015 τὸ τὸ τό
11001015 ταμεῖον· ταμεῖον ταμεῖον
11001015 καὶ καὶ καί
11001015 ὁ ὁ ὁ
11001015 βασιλεὺς βασιλεὺς βασιλεύς
11001015 πρεσβύτης πρεσβύτης πρεσβύτης
11001015 σφόδρα, σφόδρα σφόδρα
11001015 καὶ καὶ καί
11001015 Ἀβεισὰ Ἀβεισὰ Ἀβεισά
11001015 ἡ ἡ ἡ
11001015 Σωμανεῖτις Σωμανεῖτις Σωμανεῖτις
11001015 ἡ ἡ ἡ
11001015 λειτουργοῦσα λειτουργοῦσα λειτουργοῦσα
11001015 τῷ τῷ τῷ
11001015 βασιλεῖ. βασιλεῖ βασιλεῖ
11001016 καὶ καὶ καί
11001016 ἔκυψεν ἔκυψεν ἔκυψεν
11001016 Βηρσάβεε Βηρσάβεε Βηρσάβεε
11001016 καὶ καὶ καί
11001016 προσεκύνησεν προσεκύνησεν προσεκύνησεν
11001016 τῷ τῷ τῷ
11001016 βασιλεῖ· βασιλεῖ βασιλεῖ
