47001001 ΚΑΙ ΚΑΙ ΚΑΙ
47001001 ἐγένετο ἐγένετο ἐγένετο
47001001 ἐν ἐν ἐν
47001001 τῷ τῷ τῷ
47001001 τριακοστῷ τριακοστῷ τριακοστῷ
47001001 ἔτει ἔτει ἔτει
47001001 τετάρτῳ τετάρτῳ τετάρτῳ
47001001 μηνὶ μηνὶ μηνί
47001001 πέμπτῃ πέμπτῃ πέμπτῃ
47001001 τοῦ τοῦ τοῦ
47001001 μηνὸς μηνὸς μηνός
47001001 καὶ καὶ καί
47001001 ἐγὼ ἐγὼ ἐγώ
47001001 ἤμην ἤμην ἤμην
47001001 ἐν ἐν ἐν
47001001 μέσῳ μέσῳ μέσῳ
47001001 τῆς τῆς τῆς
47001001 αἰχμαλωσίας αἰχμαλωσίας αἰχμαλωσίας
47001001 ἐπὶ ἐπὶ ἐπί
47001001 τοῦ τοῦ τοῦ
47001001 ποταμοῦ ποταμοῦ ποταμοῦ
47001001 τοῦ τοῦ τοῦ
47001001 Χοβάρ, Χοβάρ Χοβάρ
47001001 καὶ καὶ καί
47001001 ἠνοίχθησαν ἠνοίχθησαν ἠνοίχθησαν
47001001 οἱ οἱ οἱ
47001001 οὐρανοί, οὐρανοί οὐρανοί
47001001 καὶ καὶ καί
47001001 εἶδον εἶδον εἶδον
47001001 ὁράσεις ὁράσεις ὁράσεις
47001001 θεοῦ. θεοῦ θεοῦ
47001002 πέμπτῃ πέμπτῃ πέμπτῃ
47001002 τοῦ τοῦ τοῦ
47001002 μηνός, μηνός μηνός
47001002 τοῦτο τοῦτο τοῦτο
47001002 τὸ τὸ τό
47001002 ἔτος ἔτος ἔτος
47001002 τὸ τὸ τό
47001002 πέμπτον πέμπτον πέμπτον
47001002 τῆς τῆς τῆς
47001002 αἰχμαλωσίας αἰχμαλωσίας αἰχμαλωσίας
47001002 τοῦ τοῦ τοῦ
47001002 βασιλέως βασιλέως βασιλέως
47001002 Ἰωακείμ, Ἰωακείμ Ἰωακείμ
47001002 καὶ καὶ καί
47001002 ἐγένετο ἐγένετο ἐγένετο
47001002 λόγος λόγος λόγος
47001002 Κυρίου Κυρίου Κυρίου
47001002 πρὸς πρὸς πρός
47001002 Ἰεζεκιὴλ Ἰεζεκιὴλ Ἰεζεκιήλ
47001002 υἱὸν υἱὸν υἱόν
47001002 Βουζεὶ Βουζεὶ Βουζεί
47001002 τὸν τὸν τόν
47001002 ἱερέα ἱερέα ἱερέα
47001002 ἐν ἐν ἐν
47001002 γῇ γῇ γῇ
47001002 Χαλδαίων Χαλδαίων Χαλδαίων
47001002 ἐπὶ ἐπὶ ἐπί
47001002 τοῦ τοῦ τοῦ
47001002 ποταμοῦ ποταμοῦ ποταμοῦ
47001002 τοῦ τοῦ τοῦ
47001002 Χοβάρ. Χοβάρ Χοβάρ
47001003 καὶ καὶ καί
47001003 ἐγένετο ἐγένετο ἐγένετο
47001003 ἐπ’ ἐπ’ ἐπί
47001003 ἐμὲ ἐμὲ ἐμέ
47001003 χεὶρ χεὶρ χείρ
47001003 Κυρίου, Κυρίου Κυρίου
47001004 καὶ καὶ καί
47001004 ἴδον, ἴδον ἴδον
47001004 καὶ καὶ καί
47001004 ἰδοὺ ἰδοὺ ἰδού
47001004 πνεῦμα πνεῦμα πνεῦμα
47001004 ἐξαῖρον ἐξαῖρον ἐξαῖρον
47001004 ἤρχετο ἤρχετο ἤρχετο
47001004 ἀπὸ ἀπὸ ἀπό
47001004 βορρᾶ, βορρᾶ βορρᾶ
47001004 καὶ καὶ καί
47001004 νεφέλη νεφέλη νεφέλη
47001004 μεγάλη μεγάλη μεγάλη
47001004 ἐν ἐν ἐν
47001004 αὐτῷ, αὐτῷ αὐτῷ
47001004 καὶ καὶ καί
47001004 φέγγος φέγγος φέγγος
47001004 κύκλῳ κύκλῳ κύκλῳ
47001004 αὐτοῦ αὐτοῦ αὐτοῦ
47001004 καὶ καὶ καί
47001004 πῦρ πῦρ πῦρ
47001004 ἐξαστράπτον, ἐξαστράπτον ἐξαστράπτον
47001004 καὶ καὶ καί
47001004 ἐν ἐν ἐν
47001004 τῷ τῷ τῷ
47001004 μέσῳ μέσῳ μέσῳ
47001004 αὐτοῦ αὐτοῦ αὐτοῦ
47001004 ὡς ὡς ὡς
47001004 ὅρασις ὅρασις ὅρασις
47001004 ἠλέκτρου ἠλέκτρου ἠλέκτρου
47001004 ἐν ἐν ἐν
47001004 μέσῳ μέσῳ μέσῳ
47001004 τοῦ τοῦ τοῦ
47001004 πυρὸς πυρὸς πυρός
47001004 καὶ καὶ καί
47001004 φέγγος φέγγος φέγγος
47001004 ἐν ἐν ἐν
47001004 αὐτῷ. αὐτῷ αὐτῷ
47001005 καὶ καὶ καί
47001005 ἐν ἐν ἐν
47001005 τῷ τῷ τῷ
47001005 μέσῳ μέσῳ μέσῳ
47001005 ὡς ὡς ὡς
47001005 ὁμοίωμα ὁμοίωμα ὁμοίωμα
47001005 τεσσάρων τεσσάρων τεσσάρων
47001005 ζῴων· ζῴων ζῴων
47001005 καὶ καὶ καί
47001005 αὕτη αὕτη αὕτη
47001005 ἡ ἡ ἡ
47001005 ὅρασις ὅρασις ὅρασις
47001005 αὐτῶν· αὐτῶν αὐτῶν
47001005 ὁμοίωμα ὁμοίωμα ὁμοίωμα
47001005 ἀνθρώπου ἀνθρώπου ἀνθρώπου
47001005 ἐπ’ ἐπ’ ἐπί
47001005 αὐτοῖς. αὐτοῖς αὐτοῖς
47001006 καὶ καὶ καί
47001006 τέσσαρα τέσσαρα τέσσαρα
47001006 πρόσωπα πρόσωπα πρόσωπα
47001006 τῷ τῷ τῷ
47001006 ἑνί, ἑνί ἑνί
47001006 καὶ καὶ καί
47001006 τέσσαρες τέσσαρες τέσσαρες
47001006 πτέρυγες πτέρυγες πτέρυγες
47001006 τῷ τῷ τῷ
47001006 ἑνί· ἑνί ἑνί
47001007 καὶ καὶ καί
47001007 τὰ τὰ τά
47001007 σκέλη σκέλη σκέλη
47001007 αὐτῶν αὐτῶν αὐτῶν
47001007 ὀρθά, ὀρθά ὀρθά
47001007 καὶ καὶ καί
47001007 πτερωτοὶ πτερωτοὶ πτερωτοί
47001007 οἱ οἱ οἱ
47001007 πόδες πόδες πόδες
47001007 αὐτῶν, αὐτῶν αὐτῶν
