14001001 ΚΑΙ ΚΑΙ
14001001 ἐνίσχυσεν ἐνίσχυσεν
14001001 Σαλωμὼν Σαλωμὼν
14001001 υἱὸς υἱὸς
14001001 Δαυεὶδ Δαυεὶδ
14001001 ἐπὶ ἐπὶ
14001001 τὴν τὴν
14001001 βασιλείαν βασιλείαν
14001001 αὐτοῦ, αὐτοῦ
14001001 καὶ καὶ
14001001 Κύριος Κύριος
14001001 ὁ ὁ
14001001 θεὸς θεὸς
14001001 αὐτοῦ αὐτοῦ
14001001 μετ’ μετ’
14001001 αὐτοῦ αὐτοῦ
14001001 καὶ καὶ
14001001 ἐμεγάλυνεν ἐμεγάλυνεν
14001001 αὐτὸν αὐτὸν
14001001 εἰς εἰς
14001001 ὕψος· ὕψος
14001002 καὶ καὶ
14001002 εἶπεν εἶπεν
14001002 Σαλωμὼν Σαλωμὼν
14001002 πρὸς πρὸς
14001002 πάντα πάντα
14001002 Ἰσραήλ, Ἰσραήλ
14001002 τοῖς τοῖς
14001002 χιλιάρχοις χιλιάρχοις
14001002 καὶ καὶ
14001002 τοῖς τοῖς
14001002 ἑκατοντάρχοις ἑκατοντάρχοις
14001002 καὶ καὶ
14001002 τοῖς τοῖς
14001002 κριταῖς κριταῖς
14001002 καὶ καὶ
14001002 πᾶσιν πᾶσιν
14001002 τοῖς τοῖς
14001002 ἄρχουσιν ἄρχουσιν
14001002 ἐναντίον ἐναντίον
14001002 Ἰσραήλ, Ἰσραήλ
14001002 τοῖς τοῖς
14001002 ἄρχουσι ἄρχουσι
14001002 τῶν τῶν
14001002 πατριῶν. πατριῶν
14001003 καὶ καὶ
14001003 ἐπορεύθη ἐπορεύθη
14001003 Σαλωμὼν Σαλωμὼν
14001003 καὶ καὶ
14001003 πᾶσα πᾶσα
14001003 ἡ ἡ
14001003 ἐκκλησία ἐκκλησία
14001003 εἰς εἰς
14001003 τὴν τὴν
14001003 ὑψηλὴν ὑψηλὴν
14001003 τὴν τὴν
14001003 ἐν ἐν
14001003 Γαβαών, Γαβαών
14001003 οὗ οὗ
14001003 ἐκεῖ ἐκεῖ
14001003 ἦν ἦν
14001003 ἡ ἡ
14001003 σκηνὴ σκηνὴ
14001003 τοῦ τοῦ
14001003 μαρτυρίου μαρτυρίου
14001003 τοῦ τοῦ
14001003 θεοῦ θεοῦ
14001003 ἣν ἣν
14001003 ἐποίησεν ἐποίησεν
14001003 Μωυσῆς Μωυσῆς
14001003 παῖς παῖς
14001003 Κυρίου Κυρίου
14001003 ἐν ἐν
14001003 τῇ τῇ
14001003 ἐρήμῳ. ἐρήμῳ
14001004 ἀλλὰ ἀλλὰ
14001004 κιβωτὸν κιβωτὸν
14001004 τοῦ τοῦ
14001004 θεοῦ θεοῦ
14001004 ἀνήνεγκεν ἀνήνεγκεν
14001004 Δαυεὶδ Δαυεὶδ
14001004 ἐκ ἐκ
14001004 πόλεως πόλεως
14001004 Καριαθιαρείμ, Καριαθιαρείμ
14001004 ὅτι ὅτι
14001004 ἡτοίμασεν ἡτοίμασεν
14001004 αὐτῇ αὐτῇ
14001004 σκηνὴν σκηνὴν
14001004 εἰς εἰς
14001004 Ἰερουσαλήμ. Ἰερουσαλήμ
14001005 καὶ καὶ
14001005 τὸ τὸ
14001005 θυσιαστήριον θυσιαστήριον
14001005 τὸ τὸ
14001005 χαλκοῦν χαλκοῦν
14001005 ὃ ὃ
14001005 ἐποίησεν ἐποίησεν
14001005 Βεσελεὴλ Βεσελεὴλ
14001005 υἱὸς υἱὸς
14001005 Οὐρείου Οὐρείου
14001005 υἱοῦ υἱοῦ
14001005 Ὣρ Ὣρ
14001005 ἐκεῖ ἐκεῖ
14001005 ἦν ἦν
14001005 ἔναντι ἔναντι
14001005 τῆς τῆς
14001005 σκηνῆς σκηνῆς
14001005 Κυρίου· Κυρίου
14001005 καὶ καὶ
14001005 ἐξεζήτησεν ἐξεζήτησεν
14001005 αὐτὸ αὐτὸ
14001005 Σαλωμὼν Σαλωμὼν
14001005 καὶ καὶ
14001005 ἡ ἡ
14001005 ἐκκλησία, ἐκκλησία
14001006 καὶ καὶ
14001006 ἤνεγκεν ἤνεγκεν
14001006 ἐκεῖ ἐκεῖ
14001006 Σαλωμὼν Σαλωμὼν
14001006 ἐπὶ ἐπὶ
14001006 τὸ τὸ
14001006 θυσιαστήριον θυσιαστήριον
14001006 τὸ τὸ
14001006 χαλκοῦν χαλκοῦν
14001006 ἐνώπιον ἐνώπιον
14001006 Κυρίου Κυρίου
14001006 τὸ τὸ
14001006 ἐν ἐν
14001006 τῇ τῇ
14001006 σκηνῇ, σκηνῇ
14001006 καὶ καὶ
14001006 ἤνεγκεν ἤνεγκεν
14001006 ἐπ’ ἐπ’
14001006 αὐτὸ αὐτὸ
14001006 ὁλοκαύτωσιν ὁλοκαύτωσιν
14001006 χιλίαν. χιλίαν
14001007 Ἐν Ἐν
14001007 τῇ τῇ
14001007 νυκτὶ νυκτὶ
14001007 ἐκείνῃ ἐκείνῃ
14001007 ὤφθη ὤφθη
14001007 ὁ ὁ
14001007 θεὸς θεὸς
14001007 τῷ τῷ
14001007 Σαλωμὼν Σαλωμὼν
14001007 καὶ καὶ
14001007 εἶπεν εἶπεν
14001007 αὐτῷ αὐτῷ
14001007 Αἴτησαι Αἴτησαι
14001007 τί τί
14001007 σοι σοι
14001007 δῶ. δῶ
14001008 καὶ καὶ
14001008 εἶπεν εἶπεν
14001008 Σαλωμὼν Σαλωμὼν
14001008 πρὸς πρὸς
14001008 τὸν τὸν
14001008 θεόν θεόν
14001008 Ὃ Ὃ
14001008 ἐποίησας ἐποίησας
14001008 μετὰ μετὰ
14001008 Δαυεὶδ Δαυεὶδ
14001008 τοῦ τοῦ
14001008 πατρός πατρός
14001008 μου μου
14001008 ἔλεος ἔλεος
14001008 μέγα, μέγα
14001008 καὶ καὶ
14001008 ἐβασίλευσάς ἐβασίλευσάς
14001008 με με
14001008 ἀντ’ ἀντ’
14001008 αὐτοῦ. αὐτοῦ
14001009 καὶ καὶ
14001009 νῦν, νῦν
14001009 Κύριε Κύριε
14001009 ὁ ὁ
14001009 θεός, θεός
