12001001 ΚΑΙ ΚΑΙ
12001001 ἠθέτησεν ἠθέτησεν
12001001 Μωὰβ Μωὰβ
12001001 ἐν ἐν
12001001 Ἰσραὴλ Ἰσραὴλ
12001001 μετὰ μετὰ
12001001 τὸ τὸ
12001001 ἀποθανεῖν ἀποθανεῖν
12001001 Ἀχαάβ. Ἀχαάβ
12001002 καὶ καὶ
12001002 ἔπεσεν ἔπεσεν
12001002 Ὀχοζείας Ὀχοζείας
12001002 διὰ διὰ
12001002 τοῦ τοῦ
12001002 δικτυωτοῦ δικτυωτοῦ
12001002 τοῦ τοῦ
12001002 ἐν ἐν
12001002 τῷ τῷ
12001002 ὑπερῴῳ ὑπερῴῳ
12001002 αὐτοῦ αὐτοῦ
12001002 τῷ τῷ
12001002 ἐν ἐν
12001002 Σαμαρείᾳ, Σαμαρείᾳ
12001002 καὶ καὶ
12001002 ἠρρώστησεν· ἠρρώστησεν
12001002 καὶ καὶ
12001002 ἀπέστειλεν ἀπέστειλεν
12001002 ἀγγέλους ἀγγέλους
12001002 καὶ καὶ
12001002 εἶπεν εἶπεν
12001002 πρὸς πρὸς
12001002 αὐτούς αὐτούς
12001002 Δεῦτε Δεῦτε
12001002 καὶ καὶ
12001002 ἐπιζητήσατε ἐπιζητήσατε
12001002 ἐν ἐν
12001002 τῷ τῷ
12001002 Βάαλ Βάαλ
12001002 μυῖαν μυῖαν
12001002 θεὸν θεὸν
12001002 Ἀκκαρών, Ἀκκαρών
12001002 εἰ εἰ
12001002 ζήσομαι ζήσομαι
12001002 ἐκ ἐκ
12001002 τῆς τῆς
12001002 ἀρρωστίας ἀρρωστίας
12001002 μου μου
12001002 ταύτης· ταύτης
12001002 καὶ καὶ
12001002 ἐπορεύθησαν ἐπορεύθησαν
12001002 ἐπερωτῆσαι ἐπερωτῆσαι
12001002 δι’ δι’
12001002 αὐτοῦ. αὐτοῦ
12001003 καὶ καὶ
12001003 ἄγγελος ἄγγελος
12001003 Κυρίου Κυρίου
12001003 ἐκάλεσεν ἐκάλεσεν
12001003 Ἠλειοὺ Ἠλειοὺ
12001003 τὸν τὸν
12001003 Θεσβείτην Θεσβείτην
12001003 λέγων λέγων
12001003 Ἀναστὰς Ἀναστὰς
12001003 δεῦρο δεῦρο
12001003 εἰς εἰς
12001003 συνάντησιν συνάντησιν
12001003 τῶν τῶν
12001003 ἀγγέλων ἀγγέλων
12001003 Ὀχοζείου Ὀχοζείου
12001003 βασιλέως βασιλέως
12001003 Σαμαρείας Σαμαρείας
12001003 καὶ καὶ
12001003 λαλήσεις λαλήσεις
12001003 πρὸς πρὸς
12001003 αὐτούς αὐτούς
12001003 Εἰ Εἰ
12001003 παρὰ παρὰ
12001003 τὸ τὸ
12001003 μὴ μὴ
12001003 εἶναι εἶναι
12001003 θεὸν θεὸν
12001003 ἐν ἐν
12001003 Ἰσραὴλ Ἰσραὴλ
12001003 ὑμεῖς ὑμεῖς
12001003 πορεύεσθε πορεύεσθε
12001003 ἐπιζητῆσαι ἐπιζητῆσαι
12001003 ἐν ἐν
12001003 τῷ τῷ
12001003 Βάαλ Βάαλ
12001003 μυῖαν μυῖαν
12001003 θεὸν θεὸν
12001003 Ἀκκαρών; Ἀκκαρών
12001003 καὶ καὶ
12001003 οὐχ οὐχ
12001003 οὕτως· οὕτως
12001004 ὅτι ὅτι
12001004 τάδε τάδε
12001004 λέγει λέγει
12001004 Κύριος Κύριος
12001004 Ἡ Ἡ
12001004 κλίνη κλίνη
12001004 ἐφ’ ἐφ’
12001004 ἧς ἧς
12001004 ἀνέβης ἀνέβης
12001004 ἐκεῖ ἐκεῖ
12001004 οὐ οὐ
12001004 καταβήσῃ καταβήσῃ
12001004 ἀπ’ ἀπ’
12001004 αὐτῆς, αὐτῆς
12001004 ὅτι ὅτι
12001004 θανάτῳ θανάτῳ
12001004 ἀποθανῇ. ἀποθανῇ
12001004 καὶ καὶ
12001004 ἐπορεύθη ἐπορεύθη
12001004 Ἠλειοὺ Ἠλειοὺ
12001004 καὶ καὶ
12001004 εἶπεν εἶπεν
12001004 πρὸς πρὸς
12001004 αὐτούς. αὐτούς
12001005 καὶ καὶ
12001005 ἐπεστράφησαν ἐπεστράφησαν
12001005 οἱ οἱ
12001005 ἄγγελοι ἄγγελοι
12001005 πρὸς πρὸς
12001005 αὐτόν, αὐτόν
12001005 καὶ καὶ
12001005 εἶπεν εἶπεν
12001005 πρὸς πρὸς
12001005 αὐτούς αὐτούς
12001005 Τί Τί
12001005 ὅτι ὅτι
12001005 ἐπεστρέψατε; ἐπεστρέψατε
12001006 καὶ καὶ
12001006 εἶπαν εἶπαν
12001006 πρὸς πρὸς
12001006 αὐτόν αὐτόν
12001006 Ἀνὴρ Ἀνὴρ
12001006 ἀνέβη ἀνέβη
12001006 εἰς εἰς
12001006 συνάντησιν συνάντησιν
12001006 ἡμῶν ἡμῶν
12001006 καὶ καὶ
12001006 εἶπεν εἶπεν
12001006 πρὸς πρὸς
12001006 ἡμᾶς ἡμᾶς
12001006 Δεῦτε Δεῦτε
12001006 ἐπιστράφητε ἐπιστράφητε
12001006 πρὸς πρὸς
12001006 τὸν τὸν
12001006 βασιλέα βασιλέα
12001006 τὸν τὸν
12001006 ἀποστείλαντα ἀποστείλαντα
12001006 ὑμᾶς ὑμᾶς
12001006 καὶ καὶ
12001006 λαλήσατε λαλήσατε
12001006 πρὸς πρὸς
12001006 αὐτόν αὐτόν
12001006 Τάδε Τάδε
12001006 λέγει λέγει
12001006 Κύριος Κύριος
12001006 Εἰ Εἰ
12001006 παρὰ παρὰ
12001006 τὸ τὸ
12001006 μὴ μὴ
12001006 εἶναι εἶναι
12001006 θεὸν θεὸν
12001006 ἐν ἐν
12001006 Ἰσραὴλ Ἰσραὴλ
12001006 σὺ σὺ
12001006 πορεύῃ πορεύῃ
12001006 ζητῆσαι ζητῆσαι
12001006 ἐν ἐν
12001006 τῇ τῇ
12001006 Βάαλ Βάαλ
12001006 μυῖαν μυῖαν
12001006 θεὸν θεὸν
12001006 Ἀκκαρών; Ἀκκαρών
12001006 οὐχ οὐχ
12001006 οὕτως· οὕτως
12001006 ἡ ἡ
12001006 κλίνη κλίνη
12001006 ἐφ’ ἐφ’
12001006 ἧς ἧς
12001006 ἀνέβης ἀνέβης
12001006 ὅτι ὅτι
12001006 οὐ οὐ
12001006 καταβήσῃ καταβήσῃ
12001006 ἀπ’ ἀπ’
12001006 αὐτῆς, αὐτῆς
12001006 ὅτι ὅτι
12001006 θανάτῳ θανάτῳ
12001006 ἀποθανῇ. ἀποθανῇ
12001007 καὶ καὶ
12001007 ἐλάλησεν ἐλάλησεν
12001007 πρὸς πρὸς
12001007 αὐτούς αὐτούς
12001007 Τίς Τίς
12001007 ἡ ἡ
12001007 κρίσις κρίσις
12001007 τοῦ τοῦ
12001007 ἀνδρὸς ἀνδρὸς
12001007 τοῦ τοῦ
12001007 ἀναβάντος ἀναβάντος
12001007 εἰς εἰς
12001007 συνάντησιν συνάντησιν
12001007 ὑμῖν ὑμῖν
12001007 καὶ καὶ
12001007 λαλήσαντος λαλήσαντος
12001007 πρὸς πρὸς
12001007 ὑμᾶς ὑμᾶς
12001007 τοὺς τοὺς
12001007 λόγους λόγους
12001007 τούτους; τούτους
12001008 καὶ καὶ
12001008 εἶπον εἶπον
12001008 πρὸς πρὸς
12001008 αὐτόν αὐτόν
12001008 Ἀνὴρ Ἀνὴρ
12001008 δασὺς δασὺς
12001008 καὶ καὶ
12001008 ζώνην ζώνην
12001008 δερματίνην δερματίνην
12001008 περιεζωσμένος περιεζωσμένος
12001008 τὴν τὴν
12001008 ὀσφὺν ὀσφὺν
12001008 αὐτοῦ· αὐτοῦ
12001008 καὶ καὶ
12001008 εἶπεν εἶπεν
12001008 Ἠλειοὺ Ἠλειοὺ
12001008 ὁ ὁ
12001008 Θεσβείτης Θεσβείτης
12001008 οὗτός οὗτός
12001008 ἐστιν. ἐστιν
12001009 καὶ καὶ
12001009 ἀπέστειλεν ἀπέστειλεν
12001009 πρὸς πρὸς
12001009 αὐτὸν αὐτὸν
12001009 πεντηκόνταρχον πεντηκόνταρχον
12001009 καὶ καὶ
12001009 τοὺς τοὺς
12001009 πεντήκοντα πεντήκοντα
12001009 αὐτοῦ, αὐτοῦ
12001009 καὶ καὶ
12001009 ἀνέβη ἀνέβη
12001009 πρὸς πρὸς
12001009 αὐτόν· αὐτόν
12001009 καὶ καὶ
12001009 ἰδοὺ ἰδοὺ
12001009 Ἠλειοὺ Ἠλειοὺ
12001009 ἐκάθητο ἐκάθητο
12001009 ἐπὶ ἐπὶ
12001009 τῆς τῆς
12001009 κορυφῆς κορυφῆς
12001009 τοῦ τοῦ
12001009 ὄρους. ὄρους
12001009 καὶ καὶ
12001009 ἐλάλησεν ἐλάλησεν
12001009 ὁ ὁ
12001009 πεντηκόνταρχος πεντηκόνταρχος
12001009 πρὸς πρὸς
12001009 αὐτὸν αὐτὸν
12001009 καὶ καὶ
12001009 εἶπεν εἶπεν
12001009 Ἄνθρωπε Ἄνθρωπε
12001009 τοῦ τοῦ
12001009 θεοῦ, θεοῦ
12001009 ὁ ὁ
12001009 βασιλεὺς βασιλεὺς
12001009 ἐκάλεσέν ἐκάλεσέν
12001009 σε, σε
12001009 κατάβηθι. κατάβηθι
12001010 καὶ καὶ
12001010 ἀπεκρίθη ἀπεκρίθη
12001010 Ἠλειοὺ Ἠλειοὺ
12001010 καὶ καὶ
12001010 εἶπεν εἶπεν
12001010 πρὸς πρὸς
12001010 τὸν τὸν
12001010 πεντηκόνταρχον πεντηκόνταρχον
12001010 Καὶ Καὶ
12001010 εἰ εἰ
12001010 ἄνθρωπος ἄνθρωπος
12001010 θεοῦ θεοῦ
12001010 ἐγώ, ἐγώ
12001010 καταβήσεται καταβήσεται
12001010 πῦρ πῦρ
12001010 ἐκ ἐκ
12001010 τοῦ τοῦ
12001010 οὐρανοῦ οὐρανοῦ
12001010 καὶ καὶ
12001010 καταφάγεται καταφάγεται
12001010 σὲ σὲ
12001010 καὶ καὶ
12001010 τοὺς τοὺς
12001010 πεντήκοντά πεντήκοντά
12001010 σου· σου
12001010 καὶ καὶ
12001010 κατέβη κατέβη
12001010 πῦρ πῦρ
12001010 ἐκ ἐκ
12001010 τοῦ τοῦ
12001010 οὐρανοῦ οὐρανοῦ
12001010 καὶ καὶ
12001010 κατέφαγεν κατέφαγεν
12001010 αὐτὸν αὐτὸν
12001010 καὶ καὶ
12001010 τοὺς τοὺς
12001010 πεντήκοντα πεντήκοντα
12001010 αὐτοῦ. αὐτοῦ
12001011 καὶ καὶ
12001011 προσέθετο προσέθετο
12001011 ὁ ὁ
12001011 βασιλεὺς βασιλεὺς
12001011 καὶ καὶ
12001011 ἀπέστειλεν ἀπέστειλεν
12001011 πρὸς πρὸς
12001011 αὐτὸν αὐτὸν
12001011 ἄλλον ἄλλον
12001011 πεντηκόνταρχον πεντηκόνταρχον
12001011 καὶ καὶ
12001011 τοὺς τοὺς
12001011 πεντήκοντα πεντήκοντα
12001011 αὐτοῦ· αὐτοῦ
12001011 καὶ καὶ
12001011 ἐλάλησεν ἐλάλησεν
12001011 ὁ ὁ
12001011 πεντηκόνταρχος πεντηκόνταρχος
12001011 πρὸς πρὸς
12001011 αὐτὸν αὐτὸν
12001011 καὶ καὶ
12001011 εἶπεν εἶπεν
12001011 Ἄνθρωπε Ἄνθρωπε
12001011 τοῦ τοῦ
12001011 θεοῦ, θεοῦ
12001011 τάδε τάδε
12001011 λέγει λέγει
12001011 ὁ ὁ
12001011 βασιλεύς βασιλεύς
12001011 Ταχέως Ταχέως
12001011 κατάβηθι. κατάβηθι
12001012 καὶ καὶ
12001012 ἀπεκρίθη ἀπεκρίθη
12001012 Ἠλειοὺ Ἠλειοὺ
12001012 καὶ καὶ
12001012 ἐλάλησεν ἐλάλησεν
12001012 πρὸς πρὸς
