28001001 ΒΙΒΛΟΣ ΒΙΒΛΟΣ ΒΙΒΛΟΣ
28001001 λόγων λόγων λόγων
28001001 Τωβεὶτ Τωβεὶτ Τωβείτ
28001001 τοῦ τοῦ τοῦ
28001001 Τωβιὴλ Τωβιὴλ Τωβιήλ
28001001 τοῦ τοῦ τοῦ
28001001 Ἁνανιὴλ Ἁνανιὴλ Ἁνανιήλ
28001001 τοῦ τοῦ τοῦ
28001001 Ἀδουὴλ Ἀδουὴλ Ἀδουήλ
28001001 τοῦ τοῦ τοῦ
28001001 Γαβαήλ, Γαβαήλ Γαβαήλ
28001001 ἐκ ἐκ ἐκ
28001001 τοῦ τοῦ τοῦ
28001001 σπέρματος σπέρματος σπέρματος
28001001 Ἀσιήλ, Ἀσιήλ Ἀσιήλ
28001001 ἐκ ἐκ ἐκ
28001001 τῆς τῆς τῆς
28001001 φυλῆς φυλῆς φυλῆς
28001001 Νεφθαλείμ, Νεφθαλείμ Νεφθαλείμ
28001002 ὃς ὃς ὅς
28001002 ᾐχμαλωτεύθη ᾐχμαλωτεύθη ᾐχμαλωτεύθη
28001002 ἐν ἐν ἐν
28001002 ἡμέραις ἡμέραις ἡμέραις
28001002 Ἐνεμεσσάρου Ἐνεμεσσάρου Ἐνεμεσσάρου
28001002 τοῦ τοῦ τοῦ
28001002 βασιλέως βασιλέως βασιλέως
28001002 Ἀσσυρίων Ἀσσυρίων Ἀσσυρίων
28001002 ἐκ ἐκ ἐκ
28001002 Θίσβης, Θίσβης Θίσβης
28001002 ἥ ἥ ἥ
28001002 ἐστιν ἐστιν ἐστί(ν)
28001002 ἐκ ἐκ ἐκ
28001002 δεξιῶν δεξιῶν δεξιῶν
28001002 Κυδιὼς Κυδιὼς Κυδιώς
28001002 τῆς τῆς τῆς
28001002 Νεφθαλεὶμ Νεφθαλεὶμ Νεφθαλείμ
28001002 ἐν ἐν ἐν
28001002 τῇ τῇ τῇ
28001002 Γαλειλαίᾳ Γαλειλαίᾳ Γαλειλαίᾳ
28001002 ὑπεράνω ὑπεράνω ὑπεράνω
28001002 Ἀσήρ. Ἀσήρ Ἀσήρ
28001003 Ἐγὼ Ἐγὼ Ἐγώ
28001003 Τωβεὶτ Τωβεὶτ Τωβείτ
28001003 ὁδοῖς ὁδοῖς ὁδοῖς
28001003 ἀληθείας ἀληθείας ἀληθείας
28001003 ἐπορευόμην ἐπορευόμην ἐπορευόμην
28001003 καὶ καὶ καί
