03001001 ΚΑΙ ΚΑΙ ΚΑΙ
03001001 ἀνεκάλεσεν ἀνεκάλεσεν ἀνεκάλεσεν
03001001 Μωυσῆν Μωυσῆν Μωυσῆν
03001001 καὶ καὶ καί
03001001 ἐλάλησεν ἐλάλησεν ἐλάλησεν
03001001 Κύριος Κύριος Κύριος
03001001 αὐτῷ αὐτῷ αὐτῷ
03001001 ἐκ ἐκ ἐκ
03001001 τῆς τῆς τῆς
03001001 σκηνῆς σκηνῆς σκηνῆς
03001001 τοῦ τοῦ τοῦ
03001001 μαρτυρίου μαρτυρίου μαρτυρίου
03001001 λέγων λέγων λέγων
03001002 Λάλησον Λάλησον Λάλησον
03001002 τοῖς τοῖς τοῖς
03001002 υἱοῖς υἱοῖς υἱοῖς
03001002 Ἰσραὴλ Ἰσραὴλ Ἰσραήλ
03001002 καὶ καὶ καί
03001002 ἐρεῖς ἐρεῖς ἐρεῖς
03001002 πρὸς πρὸς πρός
03001002 αὐτούς αὐτούς αὐτούς
03001002 Ἄνθρωπος Ἄνθρωπος Ἄνθρωπος
03001002 ἐξ ἐξ ἐκ
03001002 ὑμῶν ὑμῶν ὑμῶν
03001002 ἐὰν ἐὰν ἐάν
03001002 προσαγάγῃ προσαγάγῃ προσαγάγῃ
03001002 δῶρα δῶρα δῶρα
03001002 τῷ τῷ τῷ
03001002 κυρίῳ, κυρίῳ κυρίῳ
03001002 ἀπὸ ἀπὸ ἀπό
03001002 τῶν τῶν τῶν
03001002 κτηνῶν κτηνῶν κτηνῶν
03001002 καὶ καὶ καί
03001002 ἀπὸ ἀπὸ ἀπό
03001002 τῶν τῶν τῶν
03001002 βοῶν βοῶν βοῶν
03001002 καὶ καὶ καί
03001002 ἀπὸ ἀπὸ ἀπό
03001002 τῶν τῶν τῶν
03001002 προβάτων προβάτων προβάτων
03001002 προσοίσετε προσοίσετε προσοίσετε
03001002 τὰ τὰ τά
03001002 δῶρα δῶρα δῶρα
03001002 ὑμῶν. ὑμῶν ὑμῶν
03001003 Ἐὰν Ἐὰν Ἐάν
03001003 ὁλοκαύτωμα ὁλοκαύτωμα ὁλοκαύτωμα
03001003 τὸ τὸ τό
03001003 δῶρον δῶρον δῶρον
03001003 αὐτοῦ αὐτοῦ αὐτοῦ
03001003 ἐκ ἐκ ἐκ
03001003 τῶν τῶν τῶν
03001003 βοῶν, βοῶν βοῶν
03001003 ἄρσεν ἄρσεν ἄρσεν
03001003 ἄμωμον ἄμωμον ἄμωμον
03001003 προσάξει· προσάξει προσάξει
03001003 πρὸς πρὸς πρός
03001003 τὴν τὴν τήν
03001003 θύραν θύραν θύραν
03001003 τῆς τῆς τῆς
03001003 σκηνῆς σκηνῆς σκηνῆς
03001003 τοῦ τοῦ τοῦ
03001003 μαρτυρίου μαρτυρίου μαρτυρίου
03001003 προσοίσει προσοίσει προσοίσει
03001003 αὐτό, αὐτό αὐτό
03001003 δεκτὸν δεκτὸν δεκτόν
03001003 αὐτῷ αὐτῷ αὐτῷ
03001003 ἐναντίον ἐναντίον ἐναντίον
03001003 Κυρίου. Κυρίου Κυρίου
03001004 καὶ καὶ καί
03001004 ἐπιθήσει ἐπιθήσει ἐπιθήσει
03001004 τὴν τὴν τήν
03001004 χεῖρα χεῖρα χεῖρα
03001004 ἐπὶ ἐπὶ ἐπί
03001004 τὴν τὴν τήν
03001004 κεφαλὴν κεφαλὴν κεφαλήν
03001004 τοῦ τοῦ τοῦ
03001004 καρπώματος, καρπώματος καρπώματος
03001004 δεκτὸν δεκτὸν δεκτόν
03001004 αὐτῷ αὐτῷ αὐτῷ
03001004 ἐξιλάσασθαι ἐξιλάσασθαι ἐξιλάσασθαι
03001004 περὶ περὶ περί
03001004 αὐτοῦ. αὐτοῦ αὐτοῦ
03001005 καὶ καὶ καί
03001005 σφάξουσι σφάξουσι σφάξουσι
03001005 τὸν τὸν τόν
03001005 μόσχον μόσχον μόσχον
03001005 ἔναντι ἔναντι ἔναντι
03001005 Κυρίου· Κυρίου Κυρίου
03001005 καὶ καὶ καί
03001005 προσοίσουσιν προσοίσουσιν προσοίσουσιν
03001005 οἱ οἱ οἱ
03001005 ἱερεῖς ἱερεῖς ἱερεῖς
03001005 οἱ οἱ οἱ
03001005 υἱοὶ υἱοὶ υἱοί
03001005 Ἀαρὼν Ἀαρὼν Ἀαρών
03001005 τὸ τὸ τό
03001005 αἷμα, αἷμα αἷμα
03001005 καὶ καὶ καί
03001005 προσχεοῦσιν προσχεοῦσιν προσχεοῦσιν
03001005 τὸ τὸ τό
03001005 αἷμα αἷμα αἷμα
03001005 ἐπὶ ἐπὶ ἐπί
03001005 τὸ τὸ τό
03001005 θυσιαστήριον θυσιαστήριον θυσιαστήριον
03001005 κύκλῳ κύκλῳ κύκλῳ
03001005 τὸ τὸ τό
03001005 ἐπὶ ἐπὶ ἐπί
03001005 τῶν τῶν τῶν
03001005 θυρῶν θυρῶν θυρῶν
03001005 τῆς τῆς τῆς
03001005 σκηνῆς σκηνῆς σκηνῆς
03001005 τοῦ τοῦ τοῦ
03001005 μαρτυρίου· μαρτυρίου μαρτυρίου
03001006 καὶ καὶ καί
03001006 ἐκδείραντες ἐκδείραντες ἐκδείραντες
03001006 τὸ τὸ τό
03001006 ὁλοκαύτωμα ὁλοκαύτωμα ὁλοκαύτωμα
03001006 μελιοῦσιν μελιοῦσιν μελιοῦσιν
03001006 αὐτὸ αὐτὸ αὐτό
03001006 κατὰ κατὰ κατά
03001006 μέλη· μέλη μέλη
03001007 καὶ καὶ καί
03001007 ἐπιθήσουσιν ἐπιθήσουσιν ἐπιθήσουσιν
03001007 οἱ οἱ οἱ
03001007 υἱοὶ υἱοὶ υἱοί
03001007 Ἀαρὼν Ἀαρὼν Ἀαρών
03001007 οἱ οἱ οἱ
03001007 ἱερεῖς ἱερεῖς ἱερεῖς
03001007 πῦρ πῦρ πῦρ
03001007 ἐπὶ ἐπὶ ἐπί
03001007 τὸ τὸ τό
03001007 θυσιαστήριον, θυσιαστήριον θυσιαστήριον
03001007 καὶ καὶ καί
03001007 ἐπιστοιβάσουσιν ἐπιστοιβάσουσιν ἐπιστοιβάσουσιν
03001007 ξύλα ξύλα ξύλα
03001007 ἐπὶ ἐπὶ ἐπί
03001007 τὸ τὸ τό
03001007 πῦρ· πῦρ πῦρ
03001008 καὶ καὶ καί
03001008 ἐπιστοιβάσουσιν ἐπιστοιβάσουσιν ἐπιστοιβάσουσιν
03001008 οἱ οἱ οἱ
03001008 υἱοὶ υἱοὶ υἱοί
03001008 Ἀαρὼν Ἀαρὼν Ἀαρών
03001008 οἱ οἱ οἱ
03001008 ἱερεῖς ἱερεῖς ἱερεῖς
03001008 τὰ τὰ τά
03001008 διχοτομήματα διχοτομήματα διχοτομήματα
03001008 καὶ καὶ καί
03001008 τὴν τὴν τήν
03001008 κεφαλὴν κεφαλὴν κεφαλήν
03001008 καὶ καὶ καί
03001008 τὸ τὸ τό
03001008 στέαρ στέαρ στέαρ
03001008 ἐπὶ ἐπὶ ἐπί
03001008 τὰ τὰ τά
03001008 ξύλα ξύλα ξύλα
03001008 τὰ τὰ τά
03001008 ἐπὶ ἐπὶ ἐπί
03001008 τοῦ τοῦ τοῦ
03001008 πυρὸς πυρὸς πυρός
03001008 τὰ τὰ τά
03001008 ὄντα ὄντα ὄντα
03001008 ἐπὶ ἐπὶ ἐπί
03001008 τοῦ τοῦ τοῦ
03001008 θυσιαστηρίου, θυσιαστηρίου θυσιαστηρίου
03001009 τὰ τὰ τά
03001009 δὲ δὲ δέ
03001009 ἐνκοίλια ἐνκοίλια ἐνκοίλια
03001009 αὐτοῦ αὐτοῦ αὐτοῦ
03001009 καὶ καὶ καί
03001009 τοὺς τοὺς τούς
03001009 πόδας πόδας πόδας
03001009 πλυνοῦσιν πλυνοῦσιν πλυνοῦσιν
03001009 ὕδατι· ὕδατι ὕδατι
03001009 καὶ καὶ καί
03001009 ἐπιθήσουσιν ἐπιθήσουσιν ἐπιθήσουσιν
03001009 οἱ οἱ οἱ
03001009 ἱερεῖς ἱερεῖς ἱερεῖς
03001009 τὰ τὰ τά
03001009 πάντα πάντα πάντα
03001009 ἐπὶ ἐπὶ ἐπί
03001009 τὸ τὸ τό
03001009 θυσιαστήριον· θυσιαστήριον θυσιαστήριον
03001009 κάρπωμά κάρπωμά κάρπωμά
03001009 ἐστιν, ἐστιν ἐστί(ν)
03001009 θυσία, θυσία θυσία
03001009 ὀσμὴ ὀσμὴ ὀσμή
03001009 εὐωδίας εὐωδίας εὐωδίας
03001009 τῷ τῷ τῷ
03001009 κυρίῳ. κυρίῳ κυρίῳ
03001010 Ἐὰν Ἐὰν Ἐάν
03001010 δὲ δὲ δέ
03001010 ἀπὸ ἀπὸ ἀπό
03001010 τῶν τῶν τῶν
03001010 προβάτων προβάτων προβάτων
03001010 τὸ τὸ τό
03001010 δῶρον δῶρον δῶρον
03001010 αὐτοῦ αὐτοῦ αὐτοῦ
03001010 τῷ τῷ τῷ
03001010 κυρίῳ κυρίῳ κυρίῳ
03001010 ἀπό ἀπό ἀπό
